Round,RemainingEnergy(J)
857,10.153871637998881
858,10.111482564520937
859,10.065935239728264
860,10.022934628575817
861,9.978705021297884
862,9.93323873933735
863,9.890952664299613
864,9.83196552206172
865,9.788290662647725
866,9.742969128430213
867,9.699258303210238
868,9.655264988677962
869,9.613319321786804
870,9.569072160073409
871,9.507651292360515
872,9.450975991018353
873,9.403512919669783
874,9.358809486434716
875,9.31687087095563
876,9.272037525653667
877,9.228183842090456
878,9.184426987297934
879,9.14096312872037
880,9.096748280732095
881,9.054242104051129
882,9.013747695161364
883,8.969703404174266
884,8.926000957722184
885,8.879861915574471
886,8.833706180929758
887,8.77557152779258
888,8.730483330194055
889,8.665801801707358
890,8.622298852199727
891,8.577512023822534
892,8.532654328052823
893,8.488861473995005
894,8.446259056261692
895,8.403316448668628
896,8.360438265853952
897,8.317285830604842
898,8.271877789013967
899,8.205971832179197
900,8.16462566806915
901,8.121958254722568
902,8.07610841602807
903,8.032527678750643
904,7.99080083679321
905,7.9468139025420745
906,7.90472952195569
907,7.8612564286765245
908,7.817541301312776
909,7.773416332168241
910,7.72798738301329
911,7.680624124008656
912,7.635092393015158
913,7.591613435827589
914,7.549816871815923
915,7.497763571186487
916,7.432843021513234
917,7.377235041133379
918,7.334089082182999
919,7.292689619153688
920,7.250232398556709
921,7.20303687456141
922,7.159206806100142
923,7.09603138759456
924,7.052698382373744
925,7.009413504439101
926,6.967201367304559
927,6.907224365893766
928,6.862837077107233
929,6.817478096677639
930,6.773818838570509
931,6.7314387780616975
932,6.688736169339091
933,6.644084227673203
934,6.598480728634513
935,6.550463999093146
936,6.505286782517739
937,6.460737096058652
938,6.410863792470198
939,6.36722957247446
940,6.324076737655635
941,6.281658809706485
942,6.237910462425772
943,6.1936020229726605
944,6.1471005213714625
945,6.101618068823908
946,6.046121445899598
947,6.002455511405036
948,5.958543583384439
949,5.915778149970677
950,5.872728757033036
951,5.828100711624333
952,5.773228654497679
953,5.7297983930685845
954,5.686350504756171
955,5.641907898863588
956,5.596557660573635
957,5.550335832432015
958,5.506389656760251
959,5.470283931362851
960,5.428576283792889
961,5.380961882779725
962,5.33531602044138
963,5.29223188418681
964,5.250760567828609
965,5.2090823482232205
966,5.1643144998445925
967,5.121576270745553
968,5.077788567863795
969,5.014640495633962
970,4.971154153746293
971,4.930318360439593
972,4.889000206797735
973,4.842688528253981
974,4.782136156188133
975,4.739176653846693
976,4.679492226273859
977,4.638390873819412
978,4.595477992264612
979,4.547553196301497
980,4.507751275271226
981,4.463125676939485
982,4.411697382551389
983,4.369571382256066
984,4.32451974476936
985,4.281034499880912
986,4.240526585630083
987,4.193036306404173
988,4.152808128641764
989,4.110908960996457
990,4.07009254751025
991,4.024425951611032
992,3.9830614221386202
993,3.941201638484397
994,3.8966451723603495
995,3.854512030921167
996,3.808531965909672
997,3.768543605296385
998,3.7308747935883297
999,3.6913320230429756
1000,3.651181819936503
